date,category,tags,provider,comments,title,summary,articleUrl,imageUrl
20120119214033,economic,육아,SBS,510,'베이비푸어' 젊은 부부들…아이 키우다 빚더미,"&lt;8뉴스&gt;&lt;앵커&gt;아이 낳고 키우는데 돈이 너무 많이 들어서 할 수 없이 빚을 내는 젊은 부부가 늘고 있습니다. 이른바 '베이비푸어'입니다. 무엇보다 너무 비싼 육아용품 가격이 문제입니다. 유모차 60만 원, 침구류 세트 50만 원, 여기에 아기 옷과 카시트, 아기 띠까지 꼭 필요한 것만 사는데도 150만 원이 훌쩍 넘습니다. 이게 ",http://v.media.daum.net/v/20120119214033774,http://t1.daumcdn.net/news/201201/19/sbs/20120119214033575.jpg
20120120113317,society,범죄|성매매,노컷뉴스,523,"[단독] 집단폭행하고, 성매매 강요까지… ""친구도 아냐!""","[CBS 박초롱, 조태임 기자]중학생들이 자신에 대한 험담을 했다는 이유로 친구를 집단으로 폭행하고 성매매까지 강요한 사건이 벌어져 충격을 주고 있다.서울 동대문경찰서는 자신의 행실을 두고 좋지 않은 말을 했다는 이유로 친구 김 모(15)양을 마구 때려 다치게 하고 인터넷 조건만남 성매매까지 강요한 혐의로 박 모(15)양 등 3명에 대해 18일 구속영장",http://v.media.daum.net/v/20120120113317364,
20120120105814,society,범죄|성폭행,연합뉴스,404,독거노인 성폭행하려다 때려 숨지게 해,(의정부=연합뉴스) 장희재 기자 = 경기도 의정부경찰서는 20일 독거노인을 성폭행 하려다가 실패하자 주먹으로 수차례 때려 숨지게 한 혐의(폭행치사 등)로 A(30)씨를 붙잡아 조사하고 있다.A씨는 지난해 31일 오후 8시30분께 만취 상태로 의정부시 의정부동 B(76ㆍ여)씨의 집에 들어가 B씨를 성폭행을 하려다 실패하자 B씨의 얼굴을 수차례 때려 숨지게,http://v.media.daum.net/v/20120120105814426,
20120123235308,entertain,육아,뉴스엔,272,14세 육아스트레스 고민남 등장 “사춘기 시기에 주부우울증?” (안녕하세요),5남매 육아 스트레스를 받는 정현호 군의 고민이 공개됐다.1월 23일 방송된 KBS 2TV '대국민 토크쇼 안녕하세요'(이하 안녕하세요)에서는 14세 5남매 장남 정현호 군의 고된 육아 스트레스가 공개됐다.정현호 군은 동생들 목욕 시키기는 물론 직접 신발을 신겨주고 비행기로 놀아주고 기저귀를 갈아주는 등 상당히 자연스러운 육아 모습을 공개했다. 박성호는,http://v.media.daum.net/v/20120123235308389,http://t1.daumcdn.net/news/201201/23/newsen/20120123235308724.jpg
20120123001504,entertain,몰래카메라|범죄,세계일보,118,"'몰카 조작단', '무한도전' 멤버들 유재석 부재 실감","[세계일보]'무한도전' 멤버들이 유재석의 부재를 실감했다.'무한도전' 멤버들은 1월 22일 방송된 MBC 설특집 '수상한 몰래카메라 조작단'(이하 몰카 조작단)에서 MC 김구라와 자리에 없는 유재석을 비교했다.이날 방송에서 박명수는 ""내가 김구라랑 같이 해야겠냐""면서 김구라의 진행에 대한 불만을 드러냈다.김구라는 그의 발언을 뒤로 한 채 ""'무한도전'의",http://v.media.daum.net/v/20120123001504314,http://t1.daumcdn.net/news/201201/23/segye/20120123124805454.jpg
20120124165008,foreign,범죄|성희롱,한겨레,1566,피 철철 흘리는 선원을…“악마”라 불리는 한국 참치배,"[한겨레]12kg 팬으로 머리를 내려친 뒤 ""꿰매줄 필요 없다""하거나, 바지 벗고 성희롱, 임금체불…뉴질랜드 등지에서 주요한 문제로 떠올라…정부는 선원 사망한 불법 '해적선' 눈물겨운 비호""한국인들은 악마 같은 새끼들이에요. 한번은 냉동고 관리자가 12kg이나 되는 스테인리스팬으로 인도네시아 선원 친구의 머리를 내려쳤어요. 그 친구 머리가 찢어져서 사방",http://v.media.daum.net/v/20120124165008494,http://t1.daumcdn.net/news/201201/25/hani/20120125183044517.gif
20120125174110,society,산부인과,서울신문,1155,아이 낳은 장면을 남편 아닌 남자가 고스란히 지켜보며…,"[서울신문]　아이를 출산할 때 수련의가 참관하는 것을 두고 논란이 이어지고 있다. 산모들은 불쾌감을 감추지 못한다. 분만 과정에 직접 참여하는 의료진을 제외한 제3자에게 자신의 치부를 보여야 한다는 사실이 수치스럽다는 이유에서다. 하지만 의료계는 ""예비 산부인과 의사들에게는 단순한 교육일 뿐""이라며 ""문제 될 것 없다.""는 입장이다.　주부 이모(33)씨",http://v.media.daum.net/v/20120125174110976,http://t1.daumcdn.net/news/201201/25/seoul/20120125174110503.jpg
20120125183807,politics,강간|범죄,경향신문,368,위안부 할머니 “20년동안 뭐했습니까? 일본 외교부입니까?”,이용수 할머니 = 여기 오니까 감정이 북받쳐서 할 말을 해야겠군요. 20년 동안 (이 문제를 방기한) 외교통상부는 뭐하는 뎁니까.김성환 외교통상부 장관 = 그 문제는 저희가 무척 송구스럽습니다.이 할머니 = 할머니들이 무슨 죄가 있습니까. 외교통상부는 일본 외교통상부입니까. 20년간 할머니들이 한 사람 한 사람 돌아가시는 것이 통쾌했습니까. (할머니의 ,http://v.media.daum.net/v/20120125183807456,http://t1.daumcdn.net/news/201201/26/khan/20120126084805615.jpg
20120125223308,entertain,여성혐오|혐오,TV리포트,324,"‘해품달’ 한가인, 어가행렬에서 김수현 얼굴확인 후 눈물 ‘기억 회복하나’","[TV리포트 장민석 기자] 한가인이 김수현의 얼굴을 보고 눈물을 뚝뚝 흘렸다.25일 오후 9시 50분에 방송된 MBC TV '해를 품은 달'(진수완 극본, 김도훈 연출)에서는 허연우(한가인 분)가 어가행렬에서 이훤(김수현 분)을 만나는 모습이 그려졌다.앞서 도무녀 장씨(전미선 분)는 연우에게 ""혹 내가 없는 동안 낯선 이가 찾아오거든 피해야 한다. 인연",http://v.media.daum.net/v/20120125223308965,http://t1.daumcdn.net/news/201201/25/tvreport/20120125223308455.jpg
20120126110817,society,임신,YTN,889,"서울 학생인권조례 공포...교과부, 무효 소송 제기","[앵커멘트]서울시교육청이 체벌 전면 금지와 교내 집회 허용, 임신·출산에 따른 차별 금지 등의 내용이 담긴 학생인권조례를 오늘 공포했습니다.하지만 교육과학기술부가 대법원에 무효 확인 소송과 집행정지 결정 가처분 신청을 할 예정이어서 법정 공방이 이어질 것으로 보입니다.취재기자 연결합니다. 전준형 기자!오늘 서울 학생인권조례가 공포됐는데 학교 현장은 어떻",http://v.media.daum.net/v/20120126110817054,
20120127080707,entertain,여성혐오|혐오,뉴스엔,304,김지혜 “결혼후 성형 얼굴로 클럽 갔더니..” 비참,"[뉴스엔 하수정 기자]김지혜가 박준형에게 알리지 않고 성형한 얼굴로 클럽에 간 사연을 털어놨다.김지혜는 1월 26일 방송된 OBS '김구라 문희준의 검색녀'(연출 윤경철)에서 ""남편 박준형 몰래 홍대 클럽을 간 적 있다""고 밝혔다.이어 김지혜는 ""결혼 후 (성형수술) 공사를 하고 페이스가 바뀐 적이 있다. 수술이 자리 잡기 전이라 그땐 나를 아무도 못 ",http://v.media.daum.net/v/20120127080707832,http://t1.daumcdn.net/news/201201/27/newsen/20120127080707823.jpg
20120128023123,politics,범죄|성희롱,서울신문,2382,“내 지역구 마포을 한나라당 공천땐 BBK 폭로할 것”,"[서울신문]'여대생 성희롱' 발언으로 한나라당에서 제명된 무소속 강용석 의원이 자신의 지역구인 서울 마포을에 한나라당이 후보를 공천하면 이명박 대통령의 BBK 의혹을 포함한 각종 의혹을 터뜨리겠다고 밝혔다.●""이명박·박근혜 핵심까지 다 안다""강 의원은 지난 26일 기자들과 만나 ""내가 BBK 핵심 중의 핵심""이라면서 ""내가 사돈에 팔촌까지 다 아는데 한",http://v.media.daum.net/v/20120128023123577,http://t1.daumcdn.net/news/201201/28/seoul/20120128023123895.jpg
20120129090106,economic,육아,머니투데이,223,"""0~2세 정부 보육정책, 분통이 터져요""","[머니투데이 최중혁기자][""현실 모르는 탁상행정…육아휴직 현실화가 더 절실""]""둘째 아이를 집에서 키울 생각이었는데 정부 발표를 보니 어린이집에 보내야겠다는 생각이 들어요.""서울 성동구에서 딸(5), 아들(1) 두 아이를 키우고 있는 정미연씨(32·가명)는 지난 18일 발표된 정부의 영·유아 보육·교육 대책을 접한 뒤 ""정부가 현실을 몰라도 너무 모른다",http://v.media.daum.net/v/20120129090106453,
20120129140907,society,여성혐오|혐오,뉴시스,209,임형주 고소취하에도 '빨갱이 난동녀' 구속…왜?,"【서울=뉴시스】유상우 기자 = ""저도 뒤통수를 맞을 뻔했죠. 원래는 공연 끝나고 팬사인회 때 저를 때릴 계획이었다네요.""팝페라 테너 임형주(26)에게 지난 15일 세종문화회관 대극장 공연은 잊을 수 없는 날이다. 공연 도중 60대 여성이 ""김대중, 노무현의 앞잡이 임형주는 빨갱이""라고 외치며 소란을 피운 사건은 아직도 머릿속에 사진처럼 남아 있다음반사와",http://v.media.daum.net/v/20120129140907620,http://t1.daumcdn.net/news/201201/29/newsis/20120129194205930.jpg
20120129125711,entertain,여성혐오|차별,아시아경제,208,"""걸레는…"" 유상무 성차별 의혹 발언 일파만파","[아시아경제 박충훈 기자]개그맨 유상무가 심각한 성차별 발언을 했다는 누리꾼들의 지적이 이어지고 있다. 해당 내용은 디시인사이드, MLB파크, 일베저장소 등 여러 온라인 커뮤니티에서 회자되며 파장을 키우고 있다.발단은 지난 25일 방송된 '황금어장-라디오스타'이다. 이날 방송에선 진행자 유세윤과 절친한 동료들이 초대손님으로 출연했다. 이른바 '개식스'라",http://v.media.daum.net/v/20120129125711772,http://t1.daumcdn.net/news/201201/30/akn/20120130063906313.jpg
20120129090106,economic,육아,머니투데이,223,"""0~2세 정부 보육정책, 분통이 터져요""","[머니투데이 최중혁기자][""현실 모르는 탁상행정…육아휴직 현실화가 더 절실""]""둘째 아이를 집에서 키울 생각이었는데 정부 발표를 보니 어린이집에 보내야겠다는 생각이 들어요.""서울 성동구에서 딸(5), 아들(1) 두 아이를 키우고 있는 정미연씨(32·가명)는 지난 18일 발표된 정부의 영·유아 보육·교육 대책을 접한 뒤 ""정부가 현실을 몰라도 너무 모른다",http://v.media.daum.net/v/20120129090106453,
20120129140907,society,여성혐오|혐오,뉴시스,209,임형주 고소취하에도 '빨갱이 난동녀' 구속…왜?,"【서울=뉴시스】유상우 기자 = ""저도 뒤통수를 맞을 뻔했죠. 원래는 공연 끝나고 팬사인회 때 저를 때릴 계획이었다네요.""팝페라 테너 임형주(26)에게 지난 15일 세종문화회관 대극장 공연은 잊을 수 없는 날이다. 공연 도중 60대 여성이 ""김대중, 노무현의 앞잡이 임형주는 빨갱이""라고 외치며 소란을 피운 사건은 아직도 머릿속에 사진처럼 남아 있다음반사와",http://v.media.daum.net/v/20120129140907620,http://t1.daumcdn.net/news/201201/29/newsis/20120129194205930.jpg
20120129125711,entertain,여성혐오|차별,아시아경제,208,"""걸레는…"" 유상무 성차별 의혹 발언 일파만파","[아시아경제 박충훈 기자]개그맨 유상무가 심각한 성차별 발언을 했다는 누리꾼들의 지적이 이어지고 있다. 해당 내용은 디시인사이드, MLB파크, 일베저장소 등 여러 온라인 커뮤니티에서 회자되며 파장을 키우고 있다.발단은 지난 25일 방송된 '황금어장-라디오스타'이다. 이날 방송에선 진행자 유세윤과 절친한 동료들이 초대손님으로 출연했다. 이른바 '개식스'라",http://v.media.daum.net/v/20120129125711772,http://t1.daumcdn.net/news/201201/30/akn/20120130063906313.jpg
20120130030612,society,육아,서울신문,262,“애보러 일찍 퇴근하는 동료 누가 좋아하나요”,[서울신문]이른바 '직장맘'들이 육아를 위해 근로시간을 줄여도 급여를 받을 수 있도록 한 정부의 '육아기 근로시간 단축급여제'가 헛바퀴만 돌고 있다. 시행된 지 4개월여가 지났지만 지원자는 고작 39명뿐이다. 부정적인 직장 분위기와 함께 치솟는 보육료 탓이다. 때문에 장시간 일하는 직장 문화 개선과 함께 국공립 보육시설의 확대가 해법이라는 지적이 설득력,http://v.media.daum.net/v/20120130030612709,
20120131030005,entertain,여성혐오|혐오,TV리포트,302,"‘화성인’ 다이어트 비용만 2천만 원, 초고도비만녀 “안타까워”","[TV리포트 이혜미 기자] ""일을 하고 싶다""30일 방송된 tvN '화성인 X파일'를 통해 초고도 비만녀로 명명된 신예린 씨의 안타까운 사연이 공개됐다.지난 2년간 다이어트 주사와 약을 복용, 다이어트 비용만 2천만 원에 이른다는 화성인은 스스로가 생각하는 다이어트 실패원인으로 꾸준하지 못한 점과 의지박약을 꼽았다. 일상에서의 화성인은 멈추지 않는 군것",http://v.media.daum.net/v/20120131030005599,http://t1.daumcdn.net/news/201201/31/tvreport/20120131030006362.jpg
20120131113306,society,범죄|성폭행,연합뉴스,298,"""서울대 성폭행 사건 '신체감정' 다시 하라""","(서울=연합뉴스) 김동호 기자 = 서울대 단과대 학생회장 연석회의(이하 연석회의)는 31일 ""대법원은 서울대 대학원 성폭행 사건 재판을 즉각 속행하고 가해자에 대한 신체감정을 다시 할 것을 요구한다""고 밝혔다.연석회의는 이날 오전 서초동 대법원 청사 앞에서 기자회견을 열고 ""1심에서는 피해자 진술이 받아들여져 유죄 판결이 났지만, 2심에서는 법원장 출신",http://v.media.daum.net/v/20120131113306020,http://t1.daumcdn.net/news/201201/31/yonhap/20120131140707823.jpg
20120201130524,society,범죄|성추행|성폭행|성희롱|추행,일요신문,1095,교사인가 악마인가 성폭행 충격 리포트,현직 고등학교 교사로 재직 중인 아버지가 친딸을 성폭행하고 60대의 노교사는 손주뻘 되는 초등학생을 성희롱하는 사건이 발생해 충격을 주고 있다. 서울의 모 사립고등학교의 현직 교사인 김 아무개 씨(56)는 친딸이 어릴 적에는 음부를 만지는 등 성추행을 일삼아 오다 딸이 성인이 되자 노골적으로 성관계를 요구하는 등 18년 동안 갖은 폭행과 폭언을 일삼아 ,http://v.media.daum.net/v/20120201130524413,http://t1.daumcdn.net/news/201202/01/ilyo/20120201130524883.jpg
20120202193109,culture,범죄|성희롱,한국일보,1916,"[단독 인터뷰] 김어준 ""비판 이해하지만 성희롱이라 생각안해 공식 사과는 안한다""","■'비키니 시위 독려' 파문 7일째… 입 연 김어준ㆍ주진우""맥락 배제하고 특정사안 꼬투리""진보언론까지 비판 가세에 불만""성적 약자인 여성들이 예민해하는 것은 당연히 이해한다. 하지만 성희롱 할 생각은 없었고 성희롱이라고 생각하지 않는다. 필요하면 발언하겠지만 해명이나 사과는 아니다.""'정봉주 구하기' 비키니 인증샷 촉구 논란과 관련해 그동안 침묵해오던 ",http://v.media.daum.net/v/20120202193109730,
20120202154808,society,범죄|성추행|추행,연합뉴스,488,어린자매 수년 성추행 60대에 1년반 징역형,(순천=연합뉴스) 박성우 기자 = 초등생 자매를 성추행한 혐의로 기소된 60대에게 징역 1년 6월에 3년간 신상정보공개 형이 선고됐다.광주지법 순천지원 제1형사부(재판장 최영남 부장판사)는 2일 초등생 자매를 성추행한 혐의(성폭력범죄 처벌 및 피해자보호 등에 관한 법 위반)로 기소된 Y모(65.한약사) 피고인에 대해 징역 1년 6월에 3년간 신상정보공개,http://v.media.daum.net/v/20120202154808899,
20120202101416,entertain,여성혐오|혐오,스포츠조선,310,"“나보다 허벅지가…” '짝' 男6호, 女외모 비판 눈살","남자 6호의 여자 1호를 향한 신랄한 외모지적에 네티즌들이 눈살을 찌푸렸다.지난 1일 방송된 SBS '짝' 이혼남 이혼녀들의 '돌아온 싱글' 특집에서는 여자 1호가 자신의 외모에 대해 비판한 남자 6호에게 실망하는 모습이 나왔다.이날 남자 6호는 여자 1호가 없는 자리에서 ""여자 1호는 나이도 어리고 얼굴도 귀여운데 살이 너무 쪘다. 나보다 허벅지가 더",http://v.media.daum.net/v/20120202101416872,http://t1.daumcdn.net/news/201202/02/sportschosun/20120202101416389.jpg
20120203120008,society,범죄|성추행|성폭력|추행,연합뉴스,553,성추행 고대 의대생 2심도 전원 실형(종합),"(서울=연합뉴스) 나확진 기자 = 동기 여학생을 성추행한 고려대 의대생 3명에게 항소심에서도 전원 실형이 선고됐다.서울고법 형사8부(황한식 부장판사)는 3일 성폭력범죄의 처벌 등에 관한 특례법 위반 혐의로 기소된 고려대 의대생 3명 가운데 박모(24)씨에게 징역 2년6월, 한모(25)씨와 배모(26)씨에게는 징역 1년6월을 각각 선고했다. 모두 1심과 ",http://v.media.daum.net/v/20120203120008975,http://t1.daumcdn.net/news/201202/03/yonhap/20120203120408120.jpg
20120204101104,sports,여성혐오|차별,머니투데이,278,"알몸 야구선수 본 여기자, 고소해야 하나",[머니투데이 장윤호스타뉴스 대표][[장윤호의 체인지업] 여기자의 야구장 100년 성차별 타파하기]◇ 나꼼수 '비키니 시위' 논란을 보고 든 생각2주 째 정봉주 전 민주당 의원 석방 기원 '비키니 가슴 시위' 논란이 계속되고 있다. 큰 일이 벌어진 것 마냥 '나꼼수'의 비키니 가슴 시위 '사건'이라는 표현까지 등장했다. '독수 공방' '성욕 감퇴제 복용',http://v.media.daum.net/v/20120204101104119,http://t1.daumcdn.net/news/201202/05/moneytoday/20120205142705678.jpg
20120205092306,society,범죄|성희롱,연합뉴스,1085,"나꼼수 ""'비키니 시위' 발언 성희롱 아니다""","""몸을 이용해 정치적 자유 표현할 권리 존중해야""(서울=연합뉴스) 임기창 기자 = 정봉주 전 의원 구명을 요구하는 '비키니 1인시위 인증샷' 논란과 관련, 인터넷 팟캐스트 방송 '나는 꼼수다'(나꼼수) 측이 팬들에게 입장을 밝혔다.나꼼수 진행자인 김어준 '딴지일보' 총수는 4일 오후 서울 마포아트센터에서 시사주간지 시사인(IN) 주최로 열린 '시사인 토",http://v.media.daum.net/v/20120205092306693,http://t1.daumcdn.net/news/201202/05/yonhap/20120205092504557.jpg
20120206183408,society,인권|페미니즘,연합뉴스,2305,"진보성향 여성카페들, 나꼼수 비판 성명(종합)","""가슴 부각 주객 뒤바꿔…여성인권 무지 유감""(서울=연합뉴스) 임기창 기자 = 정봉주 전 의원 구명을 요구하는 '비키니 1인시위 인증샷' 논란과 관련, 진보 성향의 여성 인터넷 카페 회원들이 6일 '나는 꼼수다'(나꼼수)에 대해 비판적 입장의 성명을 냈다.'쌍화차코코아' '소울드레서' '화장~발' 등 3개 카페로 이뤄진 '삼국카페'는 공동성명을 통해 """,http://v.media.daum.net/v/20120206183408992,
20120206150116,society,강간|범죄|성폭력|성폭행,뉴시스,881,친딸 성폭행 출산 '인면수심' 50대 중형,"【청주=뉴시스】박세웅 기자 = 청주지법 제11형사부(재판장 이진규 부장판사)는 지적장애를 앓고 있는 자신의 친딸을 수차례 성폭행한 혐의로 구속기소된 김모(58)씨에 대해 성폭력범죄의 처벌등에 관한 특례법위반죄(친족관계에의한 강간)를 적용, 징역 10년을 선고했다고 6일 밝혔다.재판부는 또 김씨에 대해 10년간 신상정보 공개와 위치추적 전자장치 부착을 명",http://v.media.daum.net/v/20120206150116152,
20120206212118,society,페미니즘,경향신문,731,‘비키니 응원’이 부른 페미니즘 논쟁,"삼국카페 회원들이 &lt; 나는 꼼수다 &gt; 의 남성중심적 여성관을 지적하며 지지 철회를 선언했다. 여성계에서는 '사과 요구'에서 나아가 ""한국 진보 남성의 마초이즘이 드러난 상징적 사례""라며 냉소하는 분위기다.진보진영의 남성주의 문화는 고질적인 문제로 지적돼 왔다. 이는 부천경찰서 성고문 사건 피해자인 권인숙 명지대 교수가 지적한 1980년대 운동",http://v.media.daum.net/v/20120206212118747,http://t1.daumcdn.net/news/201202/07/khan/20120207170914764.jpg
20120206032105,economic,낙태|육아,한국일보,704,"""낙태ㆍ입양 옥하면서 아이 책임지는 미혼모는 왜 죄인 취급하나요""","■ 27개월 아들 둔 22세 싱글마던트 김아영씨등록금은 대출로 메우고 육아위해 닥치는대로 알바죽을만큼 힘들었지만 아이 잠든 새벽 짬내 공부 성적장학금까지 타내""애가 애 키우니 말세야"" 세상 편견이 가장 서러워… 사정 아는 공무원도 냉랭아들이 ""엄마"" 불러줄 때 근심 사라지고 희망 솟아새해 첫날 수중엔 11만원이 있었다. 우유, 물 티슈, 기저귀 등 아기",http://v.media.daum.net/v/20120206032105099,http://t1.daumcdn.net/news/201202/06/hankooki/20120206224507039.jpg
20120207143010,society,낙태|범죄|성폭력,한겨레,334,검사가 낙태지휘 거부해 출산하게 된 중학생,"[한겨레]이미경 한국성폭력상담소 이사 논문성폭력 피해자에 ""처음이었냐"" ""비명 질렀나""법조인·법체계 낙후된 성의식으로 2차 피해　성폭력 피해자들이 수사과정과 법원 공판 과정에서 '정조 관념'을 강조하는 법조인들의 낙후된 성인식과 그릇된 법체계 때문에 심각한 '2차 피해'를 겪고 있다는 지적이 나왔다.　이미경 한국성폭력상담소 이사(이화여대 대학원·여성학)",http://v.media.daum.net/v/20120207143010570,
20120208002203,entertain,임신,OSEN,548,"'승승장구' 이수근, 투병중인 아내 편지에 '오열'","[OSEN=최나영 기자] 개그맨 이수근이 최악의 몸상태로 투병중인 아내 박지연 씨의 편지를 읽고 오열했다.7일 방송된 KBS 2TV '승승장구'에서는 이수근이 출연, 임신중독증으로 건강을 잃고 신장이식수술을 받은 채 현재 투병중인 아내와 뇌성마비로 재활 치료 중인 둘째 아이 태서의 이야기를 들려줬다.그에게 닥친 시련은 아내의 건강. 이수근은 ""아내가 신",http://v.media.daum.net/v/20120208002203092,http://t1.daumcdn.net/news/201202/08/osen/20120208003605030.jpg
20120208135936,entertain,임신,뉴스엔,303,"[포토엔]‘임신’ 김여진, 남편 김진민 PD와 함께 시사회 나들이~","[뉴스엔 안성후 기자]MBC 대장경 천년 특별기획드라마 '무신'(극본 이환경/연출 김진민) 극장 시사회 및 간담회가 2월 8일 오후 2시 서울 영등포구 CGV 영등포점에서 진행됐다.이날 '무신' 시사회 및 간담회에는 김진민 감독, 배우 김주혁, 김규리, 정보석, 박상민, 주현, 홍아름이 참석했다.MBC 대장경 천년 특별기획드라마 '무신'은 고려 무신 정",http://v.media.daum.net/v/20120208135936891,http://t1.daumcdn.net/news/201202/08/newsen/20120208135936338.jpg
20120210124009,society,범죄|성희롱,한겨레,1199,나꼼수 비키니 논란 해명 “졸지에 ‘바바리맨’ 됐다”,"[한겨레]""정치적 권력관계 없기 때문 성희롱 아냐""　팟캐스트 방송 &lt;나는꼼수다&gt; 출연진들이 10일 새벽 올린 방송에서 비키니 논란에 대한 입장을 추가로 밝혔다. 지난 4일 오후 서울 마포아트센터에서 시사인(IN) 주최로 열린 '토크 콘서트'에서 논란에 대해 언급하긴 했지만 방송에서 이와 관련한 입장을 밝힌 것은 처음이다. 사과 여부에 대해서는",http://v.media.daum.net/v/20120210124009230,http://t1.daumcdn.net/news/201202/10/hani/20120210143010307.jpg
20120210210709,society,범죄|성희롱,한국일보,513,"김어준 ""성적 농담? 가카 퇴임 때까지…""","인터넷 팟캐스트 '나는 꼼수다'(나꼼수) 출연진이 10일 방송을 통해 ""앞으로도 계속 이렇게 유치한 성적 농담을 하고 시시덕거리면서 가카(이명박 대통령)와 함께 놀다 가카가 퇴임하면 그때 사라질 것""이라고 밝혔다.나꼼수의 패널인 김어준 딴지일보 총수는 이날 공개한 방송분에서 정봉주 전 의원의 구명을 촉구하는 '비키니 시위 인증샷' 성희롱 논란과 관련, ",http://v.media.daum.net/v/20120210210709413,
20120212192209,society,여성혐오|혐오,연합뉴스,300,3자녀 굶겨 숨지게한 엽기부부 영장(종합2보),"잡귀 쫓으려고 때리고, 병 고치려고 굶기고..(보성=연합뉴스) 손상원 장아름 기자 = 전남 보성의 한 교회에서 숨진 채 발견된 3남매는 부모의 엽기적 신앙에 의해 희생된 것으로 보인다.교인 부부는 잡귀를 몰아낸다는 구실로 성경 잠언을 멋대로 해석해 자녀를 폭행했다.이들은 금식기도로 병을 낳게 한다며 자녀를 굶기기까지 한 것으로 조사됐다.◇'엽기 부부'에",http://v.media.daum.net/v/20120212192209691,http://t1.daumcdn.net/news/201202/12/yonhap/20120212192605500.jpg
20120213115506,politics,강간|범죄,연합뉴스,293,<'평화비' 앞 무릎꿇고 흐느낀 일본인 老목사>,"노무라 목사 ""한국인에 대한 미안한 마음 연주로 담아""(서울=연합뉴스) 김승욱 기자 = ""내가 얼마나 더 살지 모르니 이번이 마지막이라는 생각으로 연주했습니다. 일본의 침략이 없었다면 '봉선화'라는 곡이 탄생하지 않았겠죠. 특히 위안부 피해자들에게 큰 의미가 있는 곡입니다.""13일 오전 10시40분께 왜소한 체격의 한 일본인 노인이 점퍼도 걸치지 않은 ",http://v.media.daum.net/v/20120213115506138,http://t1.daumcdn.net/news/201202/13/yonhap/20120213121007001.jpg
20120214103006,society,범죄|성매매,헤럴드경제,2089,"여성부, 술집서 女접대부 고용못하게 법 만드나","유흥주점에 여성 접대부가 있으면 성매매의 가능성이 있으므로 접대부 고용을 금지시키자'는 내용이 담긴 여성가족부의 용역보고서가 나와 향후 정책으로 제시될지 귀추가 주목된다.여성가족부가 용역을 주고 한국여성정책연구가수행한 '유흥주점영업의 유흥종사자 실태연구'라는 보고서는 '유흥주점이 성매매를 하게 되는 주요 경로'라는 점을 이유로, 현행 식품위생법상에 있는",http://v.media.daum.net/v/20120214103006289,
20120215120008,society,여성혐오|혐오,연합뉴스,951,"<""죽어도 싸"" 세자녀 상해치사 부부 후회막급>","보성 교인부부 범행 현장검증..혐의 인정(보성=연합뉴스) 장아름 기자 = ""후회돼요. 죽어도 싸죠. 자식이 죽었는데 무슨 말을 하겠어요.""현장검증 내내 고개를 들지 못한 아버지는 떨리는 목소리로 눈물을 쏟아내며 오열했다.전남 보성경찰서는 15일 감기증상을 호소하는 세 자녀에게 잡귀를 몰아낸다며 때리고 굶겨 숨지게 한 혐의(상해치사)로 구속된 박모(43)",http://v.media.daum.net/v/20120215120008808,http://t1.daumcdn.net/news/201202/15/yonhap/20120215132309595.jpg
20120215112113,society,범죄|추행,뉴시스,465,술집에서 남성 너무 예뻐 얼굴 만진 40대 女 입건,"【인천=뉴시스】함상환 기자 = 인천남부경찰서는 15일 술집에서 남자 손님이 예쁘다며 얼굴을 만진 A(49·여)씨를 강제추행 혐의로 불구속 입건했다.경찰에 따르면 A씨는 지난 14일 오전 5시15분께 인천 남구의 한 술집에서 옆 테이블에 앉아 있는 B(48)씨에게 다가가 ""예쁘다""며 양 뺨을 어루만진 혐의를 받고 있다.A씨는 경찰에서 ""남성이 너무 예뻐 ",http://v.media.daum.net/v/20120215112113341,
20120215201709,society,페미니즘,연합뉴스,337,<여성학자들이 본 '나꼼수 비키니' 논란>,"""마초-페미니스트 구도 한계…놀이코드에 합의 안된 것""(서울=연합뉴스) 김효정 기자 = '비키니 1인시위 인증샷'을 둘러싸고 벌어진 팟캐스트 방송 '나는 꼼수다'(나꼼수)에 대한 논란에 대해 여성학계 일각의 연구자들이 새로운 입장을 내놨다.나꼼수 패널들의 발언은 여성을 성적 동원의 대상으로 깎아내리는 '마초 문화'의 산물이라는 기존 여성계의 시각이 여성",http://v.media.daum.net/v/20120215201709444,
20120217075504,entertain,여성혐오|혐오,뉴스엔,262,김학래 과거 바람 얼마나 폈길래 “각서가 책 두께”,"[뉴스엔 이민지 기자]김학래가 바람 폈던 과거를 고백했다.김학래는 2월 16일 방송된 OBS '김구라 문희준의 검색녀'(연출 윤경철)에서 임미숙과 결혼 후에도 바람을 폈음을 털어놨다.김학래는 ""연예인들은 나이트 클럽, 디스코텍이 일하는 장소다. 이런데 매일 들어가면 어떻게 뒷문으로 빠져나갈까를 고민하게 된다""고 솔직히 말했다.MC 김구라는 ""이제는 인터",http://v.media.daum.net/v/20120217075504043,http://t1.daumcdn.net/news/201202/17/newsen/20120217075504729.jpg
